No.,Bout ID,Boxer,Date,Venue,ID,WeeklyID,lnRPurse,RPurse,Purse,RichA,Losers,DOB,Age,,weight,,RDS,TFights,Wins,KO,Losses,L-KO,Draws,OTFights,OWins,OKO,,OLosses,OL-KO,ODraws,,,,,NeverKO,ORecentKO,ORecentKOsq,Debut,ODebut,WinPerDiff,Rematch,Unify,W-Title,T-Belt,R-Title,R-Belt,Eliminator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,650,"Barefield, Omar",2012.08.16,OC Fairgrounds,155,89,6.975067727,1069.62963,1000,0,1,74.02.14,38.5,,156,,4,1,0,0,1,0,0,1,1,1,,0,0,0,,,,,0,1,1,0,0,-100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,650,"Rein, Brady",2012.08.16,OC Fairgrounds,1873,89,7.157389284,1283.555556,1200,0,0,86.04.10,26.33333333,,166,,4,1,1,1,0,0,0,1,0,0,,1,0,0,,,,,1,0,0,0,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,651,"Ochoa, Alejandro",2012.08.16,OC Fairgrounds,1656,89,7.380532835,1604.444444,1500,0,1,89.01.10,23.58333333,,133.75,,4,3,1,0,1,0,1,2,2,1,,0,0,0,,,,,0,1,1,0,0,-66.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,651,"Bello, Luis",2012.08.16,OC Fairgrounds,191,89,6.975067727,1069.62963,1000,0,0,93.10.21,18.83333333,,134,,4,2,2,1,0,0,0,3,1,0,,1,0,1,,,,,1,0,0,0,0,66.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,652,"Namauu, Henry CJ",2012.08.16,OC Fairgrounds,1601,89,8.584505639,5348.148148,5000,0,0,84.09.04,27.91666667,,218,,8,14,10,5,4,2,0,9,9,7,,0,0,0,,,,,0,1,1,0,0,-28.57142857,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,652,"Flores, Alexander",2012.08.16,OC Fairgrounds,684,89,8.073680016,3208.888889,3000,0,0,90.08.09,22,,225,,8,9,9,7,0,0,0,14,10,5,,4,2,0,,,,,0,5,25,0,0,28.57142857,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,653,"Malfavon, Ricardo A.",2012.08.16,OC Fairgrounds,1341,89,7.891358459,2674.074074,2500,0,1,82.06.23,30.16666667,,143.5,,6,12,2,2,9,3,1,6,3,3,,0,0,3,,,,,0,4,16,0,0,-33.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,654,"Tadeo, Isaac",2012.08.16,OC Fairgrounds,2241,89,7.157389284,1283.555556,1200,0,0,90.06.25,22.16666667,,150,,4,2,2,2,0,0,0,1,0,0,,1,1,0,,,,,1,0,0,0,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,655,"Haro, Peter J.",2012.08.18,Westin Hotel,944,89,6.975067727,1069.62963,1000,0,0,87.01.13,25.58333333,,145,,4,1,1,0,0,0,0,6,5,0,,1,0,0,,,,,1,0,0,0,0,16.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,656,"Santana, Oscar",2012.08.18,Westin Hotel,2078,89,6.745654563,850.3555556,795,0,0,91.02.05,21.5,,130,,4,3,2,1,1,0,0,4,1,0,,3,0,0,,,,,1,0,0,0,0,41.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,656,"Rivera, Osman",2012.08.18,Westin Hotel,1922,89,6.975067727,1069.62963,1000,0,1,88.01.07,24.58333333,,131,,4,4,1,0,3,0,0,3,2,1,,1,0,0,,,,,0,3,9,0,0,-41.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,657,"Rose, Louis",2012.08.18,Westin Hotel,1999,89,6.975067727,1069.62963,1000,0,0,89.02.28,23.5,,158,,4,3,3,0,0,0,0,5,1,1,,4,1,0,,,,,0,4,16,0,0,80,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,657,"Seymour, Elliott",2012.08.18,Westin Hotel,2126,89,6.975067727,1069.62963,1000,0,1,85.06.25,27.16666667,,157.5,,4,5,1,1,4,1,0,3,3,0,,0,0,0,,,,,1,0,0,0,0,-80,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,658,"Johnson, David",2012.08.24,Fairgrounds,1112,90,7.070377907,1176.592593,1100,0,1,79.02.06,33.5,,213.25,,4,35,5,0,22,6,8,7,6,4,,0,0,1,,,,,0,1,1,0,0,-71.42857143,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,658,"Alexander, Scott",2012.08.24,Fairgrounds,54,90,6.975067727,1069.62963,1000,0,0,89.04.29,23.33333333,,229.5,,4,7,6,4,0,0,1,35,5,0,,22,6,8,,,,,1,0,0,0,0,71.42857143,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,659,"Morales, Roman",2012.08.24,Fairgrounds,1558,90,8.073680016,3208.888889,3000,0,0,91.08.02,21,,121.5,,8,11,11,6,0,0,0,15,6,1,,7,3,2,,,,,0,3,9,0,0,60,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,659,"Alcantara, Jonathan G.",2012.08.24,Fairgrounds,44,90,8.168990195,3529.777778,3300,0,1,88.03.13,24.41666667,,120.75,,8,15,6,1,7,3,2,11,11,6,,0,0,0,,,,,0,3,9,0,0,-60,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,660,"Williams, Derek",2012.08.24,Fairgrounds,2485,90,6.751924176,855.7037037,800,0,1,80.08.10,32,,247.5,,4,1,0,0,1,0,0,1,0,0,,1,1,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,661,"Lopez, Julian",2012.08.24,Fairgrounds,1267,90,6.975067727,1069.62963,1000,0,1,90.05.23,22.25,,127.5,,4,0,0,0,0,0,0,5,1,0,,3,1,1,,,,,1,0,0,1,0,-20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,661,"Yanez, David H.",2012.08.24,Fairgrounds,2529,90,6.751924176,855.7037037,800,0,1,90.02.06,22.5,,129.5,,4,5,1,0,3,1,1,0,0,0,,0,0,0,,,,,1,0,0,0,1,20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,662,"Aguiar, Yair",2012.08.24,Omega Arena,25,90,7.891358459,2674.074074,2500,0,1,77.08.01,35,,147,,8,26,10,4,16,5,0,12,11,5,,1,0,0,,,,,0,1,1,0,0,-53.20512821,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,662,"Duenas, Ricky",2012.08.24,Omega Arena,587,90,8.361362088,4278.518519,4000,0,0,83.01.06,29.58333333,,146,,8,12,11,5,1,0,0,26,10,4,,16,5,0,,,,,0,19,361,0,0,53.20512821,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,663,"Reyes, Artemio",2012.08.24,Omega Arena,1878,90,8.584505639,5348.148148,5000,0,0,86.09.22,25.91666667,,147,,8,18,16,12,2,1,0,12,7,1,,5,3,0,,,,,0,8,64,0,0,30.55555556,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,664,"Rodriguez, Fernando",2012.08.24,Omega Arena,1952,90,7.380532835,1604.444444,1500,0,1,89.05.15,23.25,,152,,4,17,6,3,11,1,0,5,5,3,,0,0,0,,,,,0,2,4,0,0,-64.70588235,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,665,"Reyes, Juan R.",2012.08.24,Omega Arena,1886,90,7.891358459,2674.074074,2500,0,0,89.08.09,23,,121,,6,8,6,1,1,0,1,4,4,4,,0,0,0,,,,,0,1,1,0,0,-25,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,666,"Ruiz, Juan",2012.08.24,Omega Arena,2026,90,8.584505639,5348.148148,5000,0,0,78.12.10,33.72260274,,121,,6,33,23,7,10,0,0,26,25,19,,1,0,0,,,,,0,6,36,0,0,-26.45687646,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,666,"Prescott, Daulis",2012.08.24,Omega Arena,1805,90,8.361362088,4278.518519,4000,0,0,86.09.02,25.91666667,,119,,6,26,25,19,1,0,0,33,23,7,,10,0,0,,,,,0,1,1,0,0,26.45687646,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,667,"Sandoval, Juan J.",2012.08.24,Omega Arena,2072,90,7.668214908,2139.259259,2000,0,1,87.01.08,25.58333333,,122,,4,15,5,3,9,1,1,5,3,2,,1,0,1,,,,,0,1,1,0,0,-26.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,667,"Roman, Daniel",2012.08.24,Omega Arena,1980,90,7.198211278,1337.037037,1250,0,0,90.05.10,22.25,,122,,4,5,3,2,1,0,1,15,5,3,,9,1,1,,,,,0,5,25,0,0,26.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,668,"Dupree, Carey",2012.08.25,Churchill Fairgrounds,595,90,7.157389284,1283.555556,1200,0,1,78.09.03,33.91666667,,172,,6,3,1,0,2,0,0,3,1,0,,1,0,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,669,"Vasquez, Santos",2012.08.25,Churchill Fairgrounds,2387,90,6.751924176,855.7037037,800,0,1,91.01.18,21.58333333,,108,,4,0,0,0,0,0,0,2,0,0,,2,1,0,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,670,"Vasquez, Oscar R.",2012.08.25,Churchill Fairgrounds,2385,90,6.869707211,962.6666667,900,0,0,87.07.19,25.08333333,,107,,6,3,2,0,1,0,0,2,0,0,,0,0,2,,,,,1,0,0,0,0,66.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,670,"Reyes, Edwin",2012.08.25,Churchill Fairgrounds,1881,90,7.380532835,1604.444444,1500,0,1,87.08.11,25,,106,,6,2,0,0,0,0,2,3,2,0,,1,0,0,,,,,1,0,0,0,0,-66.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,671,"Avila, Manuel",2012.08.25,Sports Center,134,90,8.361362088,4278.518519,4000,0,0,92.04.07,20.33333333,,122,,6,8,8,2,0,0,0,6,5,1,,1,1,0,,,,,0,3,9,0,0,16.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,672,"Chicas, Jonathan",2012.08.25,Sports Center,390,90,6.975067727,1069.62963,1000,0,0,88.11.27,23.75,,139.5,,4,5,5,3,0,0,0,12,7,3,,5,5,0,,,,,0,6,36,0,0,41.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,672,"Lopez, Jose JM",2012.08.25,Sports Center,1263,90,6.975067727,1069.62963,1000,0,0,88.06.26,24.16666667,,139,,4,12,7,3,5,5,0,5,5,3,,0,0,0,,,,,0,2,4,0,0,-41.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,673,"Boyea, Payton",2012.08.25,Sports Center,246,90,6.975067727,1069.62963,1000,0,1,87.10.20,24.83333333,,188.25,,4,1,0,0,1,1,0,3,2,2,,1,0,0,,,,,0,2,4,0,0,-66.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,674,"Mendez, Paul",2012.08.25,Sports Center,1476,90,7.668214908,2139.259259,2000,0,0,89.02.26,23.5,,163.5,,6,11,8,2,2,0,1,25,8,2,,16,6,1,,,,,0,17,289,0,0,40.72727273,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,674,"Myers, Loren E.",2012.08.25,Sports Center,1595,90,7.668214908,2139.259259,2000,0,1,81.05.08,31.25,,163.5,,6,25,8,2,16,6,1,11,8,2,,2,0,1,,,,,0,10,100,0,0,-40.72727273,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,675,"Leyva, Manuel",2012.08.25,Sports Center,1224,90,8.227830695,3743.703704,3500,0,0,82.09.16,29.91666667,,147,,10,28,21,12,7,4,0,13,10,4,,2,0,1,,,,,0,1,1,0,0,-1.923076923,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,675,"Sanchez, Alan L.",2012.08.25,Sports Center,2053,90,8.920977876,7487.407407,7000,0,0,91.02.26,21.5,,146,,10,13,10,4,2,0,1,28,21,12,,7,4,0,,,,,0,8,64,0,0,1.923076923,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,676,"Garcia, Jonathan",2012.08.30,4 Points Sheraton,781,91,7.380532835,1604.444444,1500,0,0,91.07.25,21.08333333,,139,,6,8,8,6,0,0,0,10,8,6,,2,0,0,,,,,0,3,9,0,0,20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,677,"Hurtado, Jose Jesus",2012.08.30,4 Points Sheraton,1075,91,6.975067727,1069.62963,1000,0,1,83.04.08,29.33333333,,177,,4,8,3,3,5,4,0,1,1,1,,0,0,0,,,,,0,1,1,0,0,-62.5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,678,"Godoy, Oscar",2012.08.30,4 Points Sheraton,827,91,6.975067727,1069.62963,1000,0,0,90.06.11,22.16666667,,147,,4,9,7,3,2,1,0,4,3,2,,0,0,1,,,,,0,3,9,0,0,2.777777778,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,679,"Rivera, Eduardo",2012.08.30,4 Points Sheraton,1918,91,6.975067727,1069.62963,1000,0,0,89.08.23,23,,132,,4,8,7,3,0,0,1,49,22,10,,25,5,2,,,,,0,11,121,0,0,42.60204082,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,679,"Landeros, Adolfo",2012.08.30,4 Points Sheraton,1187,91,7.668214908,2139.259259,2000,0,1,79.12.06,32.73356164,,133,,4,49,22,10,25,5,2,8,7,3,,0,0,1,,,,,0,1,1,0,0,-42.60204082,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,680,"Robles, Emmanuel",2012.08.30,4 Points Sheraton,1934,91,6.975067727,1069.62963,1000,0,0,88.03.14,24.41666667,,147,,4,5,4,2,0,0,1,59,25,13,,28,10,6,,,,,0,4,16,0,0,37.62711864,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,681,"Rojas, Jesus M.",2012.08.30,4 Points Sheraton,1973,91,6.975067727,1069.62963,1000,0,1,86.12.26,25.67876712,,107.5,,4,0,0,0,0,0,0,4,1,0,,3,1,0,,,,,1,0,0,1,0,-25,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,682,"Matthysse, Lucas",2012.09.08,Hard Rock,1415,92,12.1398537,187185.1852,175000,1,0,82.09.27,30,,139,,12,33,31,29,2,0,0,30,30,14,,0,0,0,,,,,0,3,9,0,0,-6.060606061,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,683,"Arnett, Daquan",2012.09.08,Hard Rock,114,92,7.891358459,2674.074074,2500,0,0,92.11.23,19.83333333,,153,,6,6,6,4,0,0,0,6,4,1,,2,0,0,,,,,0,6,36,0,0,33.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,683,"Tavera, Jesus",2012.09.08,Hard Rock,2261,92,8.227830695,3743.703704,3500,0,0,87.01.02,25.66666667,,153,,6,6,4,1,2,0,0,6,6,4,,0,0,0,,,,,0,1,1,0,0,-33.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,684,"Smith, Ishe O.",2012.09.08,Hard Rock,2173,92,9.540017084,13905.18519,13000,0,0,78.07.22,34.16666667,,154,,10,28,23,11,5,0,0,27,17,8,,7,3,3,,,,,0,9,81,0,0,19.17989418,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,684,"Garcia, Irving",2012.09.08,Hard Rock,777,92,9.172292304,9626.666667,9000,0,0,79.01.29,33.66666667,,154,,10,27,17,8,7,3,3,28,23,11,,5,0,0,,,,,0,1,1,0,0,-19.17989418,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,685,"Love, J'Leon",2012.09.08,Hard Rock,1290,92,9.540017084,13905.18519,13000,0,0,87.09.25,25,,161,,10,12,12,7,0,0,0,8,7,1,,1,1,0,,,,,0,8,64,0,0,12.5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,686,"Acevedo, Aaron A.",2012.09.08,Pechanga Casino,9,92,6.975067727,1069.62963,1000,0,0,88.10.18,23.91666667,,129.5,,4,3,2,2,0,0,1,16,5,3,,10,1,1,,,,,0,6,36,0,0,35.41666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,686,"Sandoval, Juan J.",2012.09.08,Pechanga Casino,2072,92,7.668214908,2139.259259,2000,0,1,87.01.08,25.66666667,,128.5,,4,16,5,3,10,1,1,3,2,2,,0,0,1,,,,,0,1,1,0,0,-35.41666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,687,"Cojanu, Razvan",2012.09.08,Pechanga Casino,417,92,7.668214908,2139.259259,2000,0,0,87.03.10,25.5,,276.5,,6,5,4,1,1,0,0,14,5,3,,6,3,3,,,,,0,1,1,0,0,44.28571429,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,687,"Banks, Yohan A.",2012.09.08,Pechanga Casino,151,92,7.668214908,2139.259259,2000,0,1,75.05.09,37.33333333,,293,,6,14,5,3,6,3,3,5,4,1,,1,0,0,,,,,0,2,4,0,0,-44.28571429,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,688,"Diaz, Francisco",2012.09.08,Pechanga Casino,547,92,7.505695978,1818.37037,1700,0,1,81.07.19,31.16666667,,231,,4,8,2,2,6,2,0,3,2,1,,1,1,0,,,,,0,3,9,0,0,-41.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,689,"Morales, Ivan",2012.09.08,Pechanga Casino,1554,92,9.27765282,10696.2963,10000,0,0,91.10.09,20.91666667,,115,,10,17,17,12,0,0,0,46,36,27,,9,4,1,,,,,0,3,9,0,0,21.73913043,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,689,"Maldonado, Luis",2012.09.08,Pechanga Casino,1338,92,9.11513389,9091.851852,8500,0,0,78.02.27,34.58333333,,114.75,,10,46,36,27,9,4,1,17,17,12,,0,0,0,,,,,0,1,1,0,0,-21.73913043,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,690,"Martinez, Cesar",2012.09.08,Pechanga Casino,1383,92,7.380532835,1604.444444,1500,0,0,89.07.01,23.16666667,,124,,4,4,3,1,1,1,0,0,0,0,,0,0,0,,,,,1,0,0,0,1,75,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,690,"Porras, Jorge R.",2012.09.08,Pechanga Casino,1797,92,6.975067727,1069.62963,1000,0,1,90.03.09,22.5,,122.5,,4,0,0,0,0,0,0,4,3,1,,1,1,0,,,,,0,2,4,1,0,-75,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,691,"Ramirez, Julian",2012.09.08,Pechanga Casino,1848,92,8.227830695,3743.703704,3500,0,0,93.03.23,19.5,,124.5,,6,3,3,2,0,0,0,7,6,1,,1,0,0,,,,,0,3,9,0,0,14.28571429,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,691,"Mendoza, Noel",2012.09.08,Pechanga Casino,1481,92,7.668214908,2139.259259,2000,0,0,85.08.30,27.08333333,,123.5,,6,7,6,1,1,0,0,3,3,2,,0,0,0,,,,,0,2,4,0,0,-14.28571429,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
